0,1;1,0;0,0
0,1;1,0;0,22
0,1;1,0;1,1
0,1;1,0;1,21
0,1;1,0;2,2
0,1;1,0;2,20
0,1;1,0;3,3
0,1;1,0;3,19
0,1;1,0;4,4
0,1;1,0;4,18
0,1;1,0;5,5
0,1;1,0;5,17
0,1;1,0;6,6
0,1;1,0;6,16
0,1;1,0;7,7
0,1;1,0;7,15
0,1;1,0;8,8
0,1;1,0;8,14
0,1;1,0;9,9
0,1;1,0;9,13
0,1;1,0;10,10
0,1;1,0;10,12
0,2;2,0;0,0
0,2;2,0;0,22
0,2;2,0;1,1
0,2;2,0;1,21
0,2;2,0;2,2
0,2;2,0;2,20
0,2;2,0;3,3
0,2;2,0;3,19
0,2;2,0;4,4
0,2;2,0;4,18
0,2;2,0;5,5
0,2;2,0;5,17
0,2;2,0;6,6
0,2;2,0;6,16
0,2;2,0;7,7
0,2;2,0;7,15
0,2;2,0;8,8
0,2;2,0;8,14
0,2;2,0;9,9
0,2;2,0;9,13
0,2;2,0;10,10
0,2;2,0;10,12
0,3;3,0;0,0
0,3;3,0;0,22
0,3;3,0;1,1
0,3;3,0;1,21
0,3;3,0;2,2
0,3;3,0;2,20
0,3;3,0;3,3
0,3;3,0;3,19
0,3;3,0;4,4
0,3;3,0;4,18
0,3;3,0;5,5
0,3;3,0;5,17
0,3;3,0;6,6
0,3;3,0;6,16
0,3;3,0;7,7
0,3;3,0;7,15
0,3;3,0;8,8
0,3;3,0;8,14
0,3;3,0;9,9
0,3;3,0;9,13
0,3;3,0;10,10
0,3;3,0;10,12
0,4;4,0;0,0
0,4;4,0;0,22
0,4;4,0;1,1
0,4;4,0;1,21
0,4;4,0;2,2
0,4;4,0;2,20
0,4;4,0;3,3
0,4;4,0;3,19
0,4;4,0;4,4
0,4;4,0;4,18
0,4;4,0;5,5
0,4;4,0;5,17
0,4;4,0;6,6
0,4;4,0;6,16
0,4;4,0;7,7
0,4;4,0;7,15
0,4;4,0;8,8
0,4;4,0;8,14
0,4;4,0;9,9
0,4;4,0;9,13
0,4;4,0;10,10
0,4;4,0;10,12
0,5;5,0;0,0
0,5;5,0;0,22
0,5;5,0;1,1
0,5;5,0;1,21
0,5;5,0;2,2
0,5;5,0;2,20
0,5;5,0;3,3
0,5;5,0;3,19
0,5;5,0;4,4
0,5;5,0;4,18
0,5;5,0;5,5
0,5;5,0;5,17
0,5;5,0;6,6
0,5;5,0;6,16
0,5;5,0;7,7
0,5;5,0;7,15
0,5;5,0;8,8
0,5;5,0;8,14
0,5;5,0;9,9
